ID,Age,Gender,Ethnicity,parent edu,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2116,16,female,CaucAsian,bachelor,10.97683511,1,no,0,0,0,0,0,2.790575147,2
2117,15,female,African American,high school,10.76652744,29,no,1,0,0,0,0,0.378543635,4
2118,18,female,others,high school,11.30147583,7,no,1,0,0,0,1,2.172812322,3
2119,15,male,CaucAsian,none,18.97409836,16,no,4,1,1,0,0,2.391687683,3
2120,18,female,CaucAsian,bachelor,18.04491246,12,no,0,0,1,0,0,1.783107467,4
2121,18,male,CaucAsian,high school,17.51434073,17,no,1,1,1,0,0,1.785926986,4
2122,18,male,African American,none,16.02833622,23,no,4,1,0,0,0,1.268772123,4
2123,17,male,African American,high school,18.86856215,27,yes,3,1,0,0,0,1.486865652,4
2124,15,female,CaucAsian, school,1.969892834,21,no,2,1,0,0,0,1.061935997,4
2125,16,female,African American, school,5.302465229,27,no,0,0,1,0,0,0,4
2126,16,female,Asian,bachelor,9.901118913,9,no,3,0,0,0,0,2.15161798,3
2127,15,female,CaucAsian,bachelor,16.93068986,1,yes,1,1,1,0,0,3.597489094,0
2128,17,female,CaucAsian,higher,10.10331423,1,no,3,1,1,0,0,3.812757188,0
2129,17,male,Asian,high school,14.96069479,26,no,4,1,0,1,1,1.176781506,4
2130,18,male,African American,high school,2.779198105,13,no,2,1,1,0,1,1.948327516,4
2131,15,male,Asian,high school,5.04827626,15,no,1,0,1,0,0,1.808097198,4
2132,15,male,African American,high school,14.6355219,6,no,3,0,1,1,0,3.22214009,1
2133,16,female,Asian,high school,3.294680178,20,no,2,1,0,0,0,0.809260143,4
2134,15,female,CaucAsian, school,7.027118693,20,yes,2,1,1,0,0,1.29459288,4
2135,17,male,Asian,bachelor,5.297325156,23,yes,2,0,0,1,0,1.077747684,4
2136,15,female,others,bachelor,6.997233884,11,yes,3,0,0,1,0,2.920181898,2
2137,16,female,African American, school,14.16648098,27,no,2,0,0,0,0,0.796142916,4
2138,18,male,CaucAsian,none,7.356943623,22,yes,4,0,0,0,0,1.446052352,4
2139,16,male,CaucAsian,high school,11.10526645,27,no,3,0,1,0,0,0.940184257,4
2140,16,female,CaucAsian,bachelor,1.998637541,13,no,1,1,0,0,0,1.782060667,4
2141,18,female,CaucAsian,bachelor,16.10035386,24,yes,3,0,0,1,0,1.10589987,4
2142,16,male,CaucAsian,none,7.397772513,3,no,1,1,0,0,0,2.813470345,2
2143,16,male,African American,bachelor,12.97068318,25,no,3,1,1,1,0,1.651786672,4
2144,15,male,African American,bachelor,14.50779203,3,no,1,1,1,0,0,3.603507572,0
2145,15,female,CaucAsian,bachelor,4.193218442,17,no,2,1,0,0,0,1.526960289,4
2146,18,male,African American,bachelor,17.6934997,2,yes,3,0,1,0,1,3.459044734,1
2147,15,male,CaucAsian,high school,12.32448503,0,no,1,1,0,0,0,3.333970002,1
2148,15,female,CaucAsian,none,8.574502835,16,no,3,0,0,0,0,1.718181723,4
2149,16,female,CaucAsian,bachelor,3.646703672,6,no,3,1,1,1,0,3.183232489,1
2150,17,female,African American,high school,18.84601876,29,yes,2,0,1,0,0,0.996647663,4
2151,15,female,CaucAsian, school,15.10136408,15,no,2,1,1,0,1,2.525086322,2
2152,17,female,CaucAsian,bachelor,4.160491255,29,no,4,0,0,1,0,0.512852046,4
2153,15,male,CaucAsian,high school,6.754215494,4,yes,1,0,0,1,1,2.864498067,2
2154,15,male,Asian,bachelor,16.19348516,18,no,3,0,0,1,0,1.733364047,4
2155,18,female,CaucAsian,bachelor,13.91355326,6,no,3,1,0,0,0,2.986891621,2
2156,18,female,African American,high school,15.31568585,13,yes,4,0,0,0,0,2.565368053,2
2157,18,female,African American, school,8.824022044,1,no,3,0,0,0,1,3.139189305,1
2158,17,female,Asian, school,14.32952525,2,yes,2,1,0,0,1,3.636416568,0
2159,16,female,others,bachelor,7.729874457,16,no,4,0,0,1,0,1.467442367,4
2160,15,male,CaucAsian,none,4.225258339,15,yes,3,0,0,0,0,1.799531149,4
2161,15,male,CaucAsian,bachelor,12.6535407,7,yes,3,0,1,0,0,3.183126117,1
2162,15,male,Asian,bachelor,19.52027851,17,no,0,0,0,0,0,1.441964197,4
2163,17,male,CaucAsian,high school,6.212019428,14,no,2,1,1,1,0,1.881588987,4
2164,18,female,African American,high school,9.219391844,6,yes,3,0,0,1,0,3.132629297,1
2165,16,male,African American, school,13.48002742,26,no,2,1,0,0,0,0.814285349,4
2166,17,female,African American,none,10.83012564,8,no,2,0,0,0,0,2.477790374,3
2167,18,female,others,bachelor,16.86855591,5,no,1,1,0,0,0,2.971332016,2
2168,17,female,others,bachelor,15.23485413,17,yes,2,1,0,0,0,2.071972431,3
2169,16,male,Asian,bachelor,1.165944077,17,yes,1,1,1,0,1,1.635686733,4
2170,18,female,CaucAsian,none,19.96842468,24,no,1,0,0,0,0,0.906276516,4
2171,17,male,Asian, school,15.04804907,25,no,2,0,0,0,0,0.809067853,4
2172,16,male,CaucAsian,high school,17.27806633,23,yes,3,0,0,0,0,1.683832026,4
2173,15,female,CaucAsian,bachelor,13.02395424,13,yes,2,1,1,0,0,3.138784394,1
2174,16,female,Asian,bachelor,17.12570256,13,no,1,0,0,1,0,1.79895034,4
2175,15,female,CaucAsian,bachelor,2.247659499,13,yes,1,1,1,1,0,1.687307435,4
2176,17,male,CaucAsian,higher,6.954756711,24,yes,2,0,0,1,0,0.903085577,4
2177,18,female,CaucAsian,bachelor,17.52841887,3,no,3,0,0,1,0,3.137624351,3
2178,18,male,Asian,high school,4.033104225,3,yes,3,0,0,0,1,3.18921717,2
2179,17,female,African American,higher,1.564841972,14,no,1,0,1,0,0,1.795369078,3
2180,18,female,African American,bachelor,15.7623788,14,no,2,1,1,0,0,2.4359582,4
2181,18,male,CaucAsian,high school,16.70972311,17,no,3,0,0,0,0,1.688489609,4
2182,15,male,Asian,high school,3.253044364,13,yes,1,0,0,0,0,1.844056379,1
2183,17,male,Asian, school,17.08691966,25,yes,2,0,0,0,0,1.305584514,2
2184,16,male,CaucAsian,high school,13.73535591,0,no,2,1,0,0,0,3.545153036,2
2185,15,male,CaucAsian,bachelor,10.40165366,9,no,1,0,0,0,1,2.172345542,4
2186,17,male,CaucAsian,bachelor,16.60500386,28,no,0,0,1,0,0,0.375147851,4
2187,15,female,others,high school,8.384984986,19,yes,2,1,1,0,0,1.557870493,3
2188,16,female,African American,bachelor,3.879879124,9,yes,0,0,0,0,0,2.18571084,3
2189,16,male,others,none,5.697053532,9,no,1,0,1,0,0,2.459804672,1
2190,17,female,CaucAsian,bachelor,10.10328037,26,no,2,0,1,0,0,0.427568507,4
2191,16,male,Asian,bachelor,10.62661585,23,no,0,1,0,0,0,0.871999115,3
2192,15,female,Asian,bachelor,16.11161653,1,no,2,1,0,0,0,3.222937499,1
2193,16,female,African American,bachelor,15.82705447,28,no,1,1,1,0,0,0.818126103,2
2194,15,male,others, school,11.62733114,27,yes,2,1,0,0,0,0.618936614,4
2195,15,male,CaucAsian,bachelor,15.61570967,26,no,3,1,0,0,0,1.174609514,0
2196,16,male,CaucAsian,none,3.835469166,7,no,3,0,1,1,0,2.800569084,4
2197,17,female,African American,high school,1.001290542,0,no,2,0,0,0,0,2.995458296,3
2198,18,male,Asian,bachelor,17.47267645,0,no,0,0,1,0,0,3.353659743,4
2199,16,female,African American, school,1.511089875,3,no,3,0,0,0,0,2.732661197,0
2200,15,male,CaucAsian, school,4.933768595,6,no,1,1,0,0,0,2.555667543,4
2201,15,female,African American, school,13.90637899,8,no,0,1,0,1,0,2.378050042,3
2202,16,female,CaucAsian,high school,8.188958753,15,yes,3,0,0,0,0,2.060792459,2
2203,17,male,CaucAsian,bachelor,17.5262794,4,no,4,0,0,0,0,3.115250556,3
2204,17,female,African American,bachelor,5.959595893,1,yes,2,1,0,0,0,3.453790619,1
2205,15,female,Asian,high school,0.237426933,27,no,0,0,1,0,0,0,3
2206,15,male,CaucAsian,none,6.013112811,22,no,3,0,0,0,0,1.028183689,1
2207,17,female,CaucAsian, school,11.56150098,10,no,0,1,0,0,0,1.989455196,4
2208,18,male,CaucAsian,high school,7.518767508,17,yes,3,0,0,0,0,1.672034058,1
2209,16,male,CaucAsian,high school,10.69745512,24,no,2,1,0,0,1,0.87626666,4
2210,15,male,Asian,none,17.53196238,24,no,2,1,0,0,0,0.859745288,1
2211,15,male,others, school,18.24970108,18,yes,2,0,0,0,1,1.970600159,3
2212,17,female,CaucAsian,bachelor,5.319481293,12,no,4,0,1,0,0,2.268850734,0
2213,16,female,Asian,bachelor,9.242809465,23,yes,3,1,0,0,0,1.119441018,4
2214,17,female,Asian, school,10.9828803,10,no,2,0,1,1,0,2.370893097,1
2215,16,male,Asian,high school,18.98224914,19,no,3,0,0,0,0,1.499701932,0
2216,16,female,CaucAsian,bachelor,19.97234638,18,no,2,1,0,0,0,1.87909846,1
2217,16,female,others,none,4.708144977,16,yes,3,0,0,0,0,1.699348106,1
2218,15,male,CaucAsian,high school,14.53959743,4,no,3,0,1,0,0,3.36759116,1
2219,18,male,CaucAsian, school,7.560621245,12,no,0,0,0,0,0,1.287818998,3
2220,17,female,CaucAsian,bachelor,0.162163938,29,no,2,0,0,0,0,0,1
2221,18,male,CaucAsian,high school,0.185050449,26,no,4,0,0,0,0,0.57640272,0
2222,17,male,CaucAsian,high school,9.211320151,19,yes,4,0,1,1,1,1.992298847,1
2223,16,male,CaucAsian,bachelor,9.76669826,0,no,0,0,1,0,0,3.043931624,2
2224,15,male,CaucAsian,none,0.451393931,9,no,1,0,0,0,0,1.756186168,4
2225,18,female,Asian,high school,13.73854834,7,no,4,1,0,0,1,3.253785962,3
2226,15,male,Asian,high school,5.880067772,23,no,2,1,1,0,0,1.093387571,2
2227,17,male,CaucAsian,high school,11.19786203,28,no,2,0,1,0,0,0.763471998,2
2228,15,male,Asian, school,6.018381463,7,no,1,0,0,0,0,2.297355586,0
2229,15,male,Asian,high school,3.342686297,18,yes,3,1,1,0,0,1.651156129,0
2230,18,male,Asian,high school,8.143474772,5,yes,1,1,0,0,1,2.827614868,3
2231,16,male,CaucAsian,bachelor,4.645467296,11,no,1,1,0,0,0,2.055772256,3
2232,15,male,African American, school,10.69601954,27,yes,1,1,0,0,0,0.769740612,4
2233,16,male,others,high school,3.976570606,6,no,4,0,0,0,0,2.635693451,1
2234,17,female,African American,none,10.16811953,15,no,3,0,0,1,0,1.933779809,3
2235,15,male,CaucAsian,high school,3.147570297,8,no,3,1,0,1,0,2.71575327,3
2236,18,female,African American,bachelor,13.41949419,20,no,2,1,0,0,0,1.325172784,1
2237,17,male,African American,bachelor,15.07875369,24,no,4,0,0,1,0,1.24509114,4
2238,17,male,African American, school,2.207884685,21,yes,3,0,0,0,0,1.333974103,0
2239,18,male,CaucAsian,higher,9.356048241,9,yes,3,0,0,0,0,2.622327676,4
2240,15,male,CaucAsian,bachelor,1.417434013,9,no,4,0,1,0,0,2.407284043,1
2241,15,female,Asian,bachelor,11.96364891,9,no,2,0,0,0,0,2.26616031,0
2242,17,male,Asian,bachelor,5.288085959,19,yes,3,1,0,0,0,1.760999679,0
2243,15,male,CaucAsian,none,10.55248914,28,no,4,1,0,0,0,0.813017422,0
2244,16,female,others,higher,10.34922019,15,no,3,1,1,0,1,2.192414534,4
2245,18,female,CaucAsian,high school,18.48708692,0,no,2,1,0,0,0,3.211743755,1
2246,16,male,African American,high school,10.98166445,16,no,0,0,0,0,0,1.278235666,4
2247,15,female,Asian,bachelor,11.65996959,29,no,3,1,1,1,0,0.923831698,4
2248,17,female,Asian,high school,8.033062515,25,yes,2,1,0,1,0,1.325039017,2
2249,18,female,others,bachelor,18.98159206,20,yes,1,0,0,1,0,1.609410277,3
2250,15,male,CaucAsian,bachelor,15.54371819,28,no,3,1,0,1,0,1.262848732,4
2251,15,male,Asian,bachelor,5.708105806,13,yes,2,0,1,0,0,2.243593091,2
2252,17,male,CaucAsian, school,16.88419172,18,no,2,1,0,0,0,1.557687965,1
2253,17,female,Asian,high school,8.647927204,20,no,3,0,1,0,0,1.162574074,2
2254,16,male,Asian,bachelor,16.57334287,20,yes,2,0,0,1,0,1.680661182,4
2255,18,female,African American,bachelor,16.45776137,16,no,0,0,1,0,1,1.599424076,1
2256,18,male,CaucAsian,bachelor,3.777403735,13,no,2,0,0,0,0,1.273818176,2
2257,17,male,Asian,bachelor,14.02282263,7,no,0,0,0,0,0,2.210289203,4
2258,16,female,CaucAsian,high school,5.812859386,20,yes,1,0,0,0,0,1.008571903,1
2259,18,male,CaucAsian,bachelor,5.9498534,20,yes,0,0,0,0,0,0.968725635,1
2260,17,female,Asian,high school,5.926961538,8,yes,1,0,0,0,0,2.681277359,3
2261,15,female,CaucAsian, school,14.51136495,7,no,2,0,1,0,1,2.401373853,4
2262,18,male,Asian,high school,4.596520836,12,yes,2,1,0,0,0,2.376854346,3
2263,16,female,CaucAsian,bachelor,0.018116705,16,no,4,1,0,1,0,1.947676936,1
2264,16,male,CaucAsian,none,14.30473707,18,yes,2,1,0,0,0,1.779756126,1
2265,16,male,Asian,high school,3.423694877,27,no,3,1,0,0,0,0.557548887,2
2266,15,female,African American,bachelor,2.089647906,6,no,2,0,1,1,0,2.795405809,3
2267,18,male,CaucAsian, school,4.750322412,16,no,3,0,0,0,0,1.51476376,0
2268,18,female,Asian,bachelor,7.598010446,0,yes,3,0,0,0,0,3.040729613,4
2269,15,male,African American, school,9.518126549,4,yes,2,1,0,0,0,3.208461746,3
2270,18,male,African American,bachelor,0.891400814,24,no,1,1,0,0,0,0.621119928,1
2271,15,male,CaucAsian,bachelor,19.41146665,5,no,2,0,0,0,1,2.799669734,2
2272,15,male,Asian,high school,14.32126107,25,yes,3,0,0,0,0,1.302392884,4
2273,15,male,Asian, school,6.463881306,1,no,2,1,1,0,0,3.482452519,4
2274,16,female,Asian,high school,6.373945146,26,yes,3,0,1,0,0,1.252348589,2
2275,18,female,CaucAsian, school,8.970850987,24,yes,1,0,1,0,0,1.169745803,1
2276,15,female,Asian, school,12.52489646,15,no,0,1,1,0,0,2.284791447,0
2277,18,female,African American, school,2.927461332,21,no,2,0,0,0,0,1.021019253,2
2278,16,female,African American,bachelor,3.778596275,4,no,3,1,0,0,1,2.897355004,0
2279,15,female,CaucAsian,bachelor,17.18869166,4,no,2,0,1,0,0,3.275903453,3
2280,17,male,Asian,bachelor,5.125098478,11,no,3,1,1,0,0,2.430091199,4
2281,16,male,Asian,high school,7.60389996,2,yes,1,1,0,1,0,3.228448079,1
2282,17,female,CaucAsian,bachelor,17.42543702,29,no,2,0,0,0,0,0.214570091,0
2283,18,female,CaucAsian,none,13.26295659,15,no,3,1,0,0,0,2.024030376,1
2284,18,male,Asian,bachelor,6.834237587,5,no,3,1,0,0,0,3.034167439,3
2285,16,male,CaucAsian,high school,13.67399091,14,no,1,1,0,0,0,1.699825309,0
2286,18,male,others,high school,0.393664308,14,yes,2,0,1,1,1,2.095648191,1
2287,17,female,African American,high school,14.7128532,28,no,3,0,0,0,0,0.524213567,1
2288,15,female,African American,bachelor,9.74032081,15,no,0,0,0,0,0,1.302641404,3
2289,15,female,CaucAsian,bachelor,16.26364295,19,yes,3,1,0,1,0,2.137124411,2
2290,15,male,CaucAsian,none,19.09275304,12,no,2,1,0,0,1,2.422276094,3
2291,16,male,others,bachelor,18.51577099,11,no,1,0,0,0,0,2.569614181,0
2292,18,female,CaucAsian,high school,18.18530087,9,no,3,0,1,0,0,2.702958618,0
2293,17,female,Asian,bachelor,10.24339912,13,yes,1,1,1,0,1,2.3116705,4
2294,18,male,CaucAsian,bachelor,7.202842283,1,no,4,0,1,0,0,3.384992089,1
2295,18,male,CaucAsian,bachelor,9.300706495,28,yes,3,0,0,0,0,0.390755887,0
2296,18,male,CaucAsian,bachelor,13.79792007,2,yes,3,0,0,0,0,3.597766084,2
2297,15,male,African American,high school,17.67995554,8,no,0,0,1,0,0,2.275665113,2
2298,17,female,others,bachelor,4.13972606,10,no,4,1,0,0,0,2.710576701,3
2299,17,male,CaucAsian,bachelor,18.36386317,10,no,3,0,1,0,1,2.555975376,0
2300,18,male,CaucAsian,bachelor,16.30360464,24,no,1,0,1,0,1,1.027727966,0
2301,15,male,CaucAsian,bachelor,19.5771203,21,yes,2,1,0,0,0,2.095691365,4
2302,15,female,African American,none,17.60503547,9,no,1,0,0,0,0,2.380839869,4
2303,17,female,CaucAsian,bachelor,5.598746594,25,no,4,0,0,0,0,0.662078737,4
2304,15,male,Asian,bachelor,2.119118227,13,yes,3,1,0,0,0,1.996513116,0
2305,15,male,African American,high school,2.24482144,8,no,4,1,0,0,0,2.139864151,3
2306,15,male,African American,none,5.824466372,19,no,3,0,1,0,0,1.361434707,3
2307,16,female,CaucAsian,none,12.28367448,26,no,2,0,1,0,0,0.495859041,3
2308,18,female,others, school,16.08640652,20,no,1,0,0,1,0,1.287667357,3
2309,17,female,CaucAsian,bachelor,17.98500614,9,yes,1,1,0,0,1,2.665075552,2
2310,17,male,CaucAsian,high school,12.47506769,21,no,1,0,0,0,0,0.954787542,0
2311,16,female,African American,high school,0.112626255,28,no,2,0,0,0,0,0,1
2312,18,male,African American,bachelor,3.72633553,8,no,4,0,0,0,1,2.316959974,0
2313,17,male,CaucAsian, school,1.994524077,28,no,4,1,0,0,1,0.674362944,3
2314,15,male,CaucAsian,none,7.266489511,4,no,1,0,0,0,0,2.536633782,2
2315,17,female,Asian,high school,10.02701987,7,no,3,0,0,1,0,2.343331353,2
2316,15,male,CaucAsian, school,0.867943572,10,yes,2,0,0,0,0,2.240450838,0
2317,16,female,Asian,none,6.969559516,0,yes,2,0,0,0,0,3.052640958,1
2318,15,female,African American,high school,3.583593493,20,no,3,1,0,0,0,0.953840685,3
2319,17,male,CaucAsian,higher,12.94140333,9,no,2,1,0,1,1,2.596111265,2
2320,17,male,CaucAsian,bachelor,9.285447386,0,no,4,1,0,1,1,4,3
2321,17,female,CaucAsian,high school,9.906352939,25,no,3,1,1,0,0,1.08238995,3
2322,16,male,Asian,none,8.553835761,29,no,3,0,1,0,0,0.528225551,3
2323,16,female,African American,none,19.12039421,21,no,1,1,0,0,0,1.462746292,4
2324,18,male,CaucAsian,high school,4.294702502,6,no,1,0,0,0,0,2.006721725,3
2325,17,female,African American, school,10.3332852,27,no,2,0,0,0,0,0.473300871,3
2326,15,female,others,bachelor,14.72034737,13,yes,3,1,0,0,1,2.378048945,1
2327,16,female,CaucAsian,bachelor,11.13688826,4,no,4,1,1,0,0,3.546432809,1
2328,17,female,others, school,18.58041771,16,yes,2,1,0,0,0,2.288466675,4
2329,17,male,CaucAsian,bachelor,7.559367113,21,no,3,1,0,0,0,1.339935509,4
2330,16,male,CaucAsian,high school,9.273516115,25,no,2,1,0,0,0,0.813147627,3
2331,18,female,CaucAsian,bachelor,1.770446304,20,yes,1,0,1,0,1,1.556106071,2
2332,16,female,CaucAsian, school,12.17998222,5,no,3,1,1,0,0,3.262922355,2
2333,16,male,CaucAsian, school,5.764239369,15,yes,3,1,0,0,0,2.179357069,0
2334,15,male,CaucAsian,none,3.20618079,10,no,1,1,1,0,1,2.220050547,2
2335,15,male,others,bachelor,10.89062586,9,no,2,1,0,0,0,2.226513595,2
2336,18,male,Asian,bachelor,10.64620527,14,no,2,0,0,0,0,1.565647848,1
2337,17,male,Asian, school,1.517432824,6,no,1,1,0,0,0,2.078777899,0
2338,16,male,CaucAsian,high school,13.96430907,22,yes,4,0,0,1,0,1.562411262,0
2339,18,female,CaucAsian,bachelor,12.47544381,1,yes,2,1,0,1,0,3.57294532,1
2340,15,male,CaucAsian, school,3.780345655,11,yes,1,0,1,0,0,2.073033167,2
2341,16,male,Asian,bachelor,9.388697243,18,no,1,0,1,0,0,1.288937696,2
2342,17,female,others,bachelor,14.40645833,11,no,4,0,0,0,0,2.547449606,0
2343,15,male,CaucAsian,none,10.58871481,15,no,3,0,0,0,1,2.037768575,2
2344,15,male,CaucAsian,high school,7.909781524,5,no,3,0,0,0,0,2.915898133,0
2345,15,male,African American,high school,6.446769162,2,yes,0,0,0,0,1,2.799063885,2
2346,18,male,CaucAsian, school,12.20787733,1,no,3,0,1,0,0,3.250110011,3
2347,17,male,CaucAsian,high school,18.78217397,19,no,2,0,0,1,0,1.823323103,1
2348,16,female,African American,bachelor,13.43489681,4,no,3,0,0,1,0,2.992912336,4
2349,18,male,Asian,bachelor,1.494918073,10,yes,4,0,0,1,0,2.631736304,3
2350,18,female,CaucAsian,high school,9.21369947,25,yes,1,1,0,0,0,0.932669739,2
2351,18,female,CaucAsian,bachelor,17.81648263,24,no,2,0,0,1,0,0.872209536,4
2352,15,male,others,bachelor,1.889248516,2,no,0,0,1,0,0,2.45150244,3
2353,17,female,CaucAsian, school,19.77751424,2,no,2,0,1,0,1,3.495949742,1
2354,18,male,CaucAsian,bachelor,18.98138787,21,no,1,0,0,0,0,1.088882482,4
2355,16,female,CaucAsian,bachelor,1.565489615,4,yes,4,1,1,0,0,3.979420918,4
2356,17,female,CaucAsian,high school,18.66826641,21,no,2,0,1,1,0,1.52101349,1
2357,16,male,CaucAsian, school,7.262651805,22,no,3,0,0,0,0,0.766257447,3
2358,17,male,Asian,high school,16.89418334,10,no,3,0,0,0,1,2.471395779,4
2359,16,male,CaucAsian,bachelor,8.367666754,2,no,4,1,0,0,0,3.286585134,1
2360,15,male,CaucAsian,high school,8.817102254,12,yes,2,1,0,1,0,2.121473442,3
2361,18,male,African American, school,12.68486182,20,no,2,0,0,0,0,1.347633493,2
2362,16,female,African American,bachelor,15.48954839,7,no,0,0,0,0,0,2.462943118,0
2363,17,female,Asian,bachelor,0.675783019,19,yes,0,0,0,0,0,1.041028901,2
2364,18,female,Asian,high school,11.86311991,9,no,3,1,0,0,0,2.669979035,2
2365,18,female,CaucAsian,bachelor,3.734659882,1,yes,0,0,0,0,0,2.735041611,0
2366,17,female,Asian,bachelor,6.918990357,3,no,2,0,0,0,0,2.742091794,2
2367,16,female,CaucAsian,bachelor,6.959373323,17,no,0,0,0,0,0,0.984294295,2
2368,15,female,others,high school,9.381206804,18,no,3,0,0,1,0,1.454722898,1
2369,15,male,CaucAsian,higher,6.682728238,3,no,2,0,0,1,1,3.158592324,1
2370,16,male,others, school,2.147222369,19,no,1,0,0,0,1,1.06741085,3
2371,18,female,Asian,high school,2.912574771,25,no,1,0,1,0,1,0.569419885,4
2372,18,female,CaucAsian, school,0.668759711,8,no,2,0,0,0,1,1.934761727,3
2373,18,male,African American,bachelor,9.404981707,15,no,3,0,0,0,0,1.849103876,1
2374,18,male,others,bachelor,19.0889539,25,no,2,0,0,0,0,0.825019641,1
2375,16,male,Asian,high school,2.313504473,5,yes,3,1,0,0,0,2.913898459,0
2376,18,male,CaucAsian,bachelor,18.92528986,24,no,1,1,0,1,1,1.164539166,0
2377,17,female,Asian,bachelor,14.66723029,3,no,0,1,0,0,0,2.928219391,1
2378,18,male,CaucAsian,bachelor,12.74997606,8,yes,0,1,1,0,0,2.652354813,2
2379,15,female,CaucAsian,bachelor,12.90555511,26,no,2,0,0,1,1,0.709353374,3
2380,18,female,CaucAsian,bachelor,16.53455297,12,no,3,0,0,0,0,2.50949123,1
2381,16,female,CaucAsian,bachelor,2.138397288,8,no,1,1,1,0,0,1.979379414,1
2382,15,male,Asian,none,10.09508647,5,no,3,0,0,0,0,2.956254524,0
2383,16,male,CaucAsian, school,13.94182277,20,no,2,0,0,0,0,1.191929046,3
2384,16,female,Asian,bachelor,11.7364089,18,yes,4,0,0,0,0,1.810037823,3
2385,15,female,CaucAsian,high school,16.65558142,13,yes,3,0,1,0,0,2.539112849,4
2386,16,female,CaucAsian,high school,1.44543418,20,no,3,1,1,0,0,1.395630675,1
2387,16,male,CaucAsian,bachelor,13.81402079,14,no,2,0,0,0,0,2.000084011,4
2388,18,female,CaucAsian, school,10.68055461,2,no,4,1,0,0,0,3.455509411,0
